week_start,trading_day,date,partial_model
2022-07-19,1.0,2022-07-19,N/A
2022-07-19,2.0,2022-07-20,Outside
2022-07-19,3.0,2022-07-21,Outside
2022-07-19,4.0,2022-07-19,Downside
2022-07-19,5.0,2022-07-19,Outside
2022-07-26,1.0,2022-07-26,N/A
2022-07-26,2.0,2022-07-27,Upside
2022-07-26,3.0,2022-07-28,Downside
2022-07-26,4.0,2022-07-26,Outside
2022-07-26,5.0,2022-07-26,Undefined
2022-08-02,1.0,2022-08-02,N/A
2022-08-02,2.0,2022-08-03,Downside
2022-08-02,3.0,2022-08-04,Downside
2022-08-02,4.0,2022-08-02,Downside
2022-08-02,5.0,2022-08-02,Undefined
2022-08-09,1.0,2022-08-09,N/A
2022-08-09,2.0,2022-08-10,Outside
2022-08-09,3.0,2022-08-11,Upside
2022-08-09,4.0,2022-08-09,Outside
2022-08-09,5.0,2022-08-09,Downside
2022-08-16,1.0,2022-08-16,N/A
2022-08-16,2.0,2022-08-17,Upside
2022-08-16,3.0,2022-08-18,Upside
2022-08-16,4.0,2022-08-16,Outside
2022-08-16,5.0,2022-08-16,Outside
2022-08-23,1.0,2022-08-23,N/A
2022-08-23,2.0,2022-08-24,Outside
2022-08-23,3.0,2022-08-25,Downside
2022-08-23,4.0,2022-08-23,Upside
2022-08-23,5.0,2022-08-23,Outside
2022-08-30,1.0,2022-08-30,N/A
2022-08-30,2.0,2022-08-31,Downside
2022-08-30,3.0,2022-09-01,Outside
2022-08-30,4.0,2022-08-30,Downside
2022-08-30,5.0,2022-08-30,Outside
2022-09-06,1.0,2022-09-06,N/A
2022-09-06,2.0,2022-09-07,Downside
2022-09-06,3.0,2022-09-08,Upside
2022-09-06,4.0,2022-09-06,Downside
2022-09-06,5.0,2022-09-06,Undefined
2022-09-13,1.0,2022-09-13,N/A
2022-09-13,2.0,2022-09-14,Upside
2022-09-13,3.0,2022-09-15,Downside
2022-09-13,4.0,2022-09-13,Downside
2022-09-13,5.0,2022-09-13,Undefined
2022-09-20,1.0,2022-09-20,N/A
2022-09-20,2.0,2022-09-21,Downside
2022-09-20,3.0,2022-09-22,Downside
2022-09-20,4.0,2022-09-20,Downside
2022-09-20,5.0,2022-09-20,Undefined
2022-09-27,1.0,2022-09-27,N/A
2022-09-27,2.0,2022-09-28,Upside
2022-09-27,3.0,2022-09-29,Outside
2022-09-27,4.0,2022-09-27,Upside
2022-09-27,5.0,2022-09-27,Outside
2022-10-04,1.0,2022-10-04,N/A
2022-10-04,2.0,2022-10-05,Upside
2022-10-04,3.0,2022-10-06,Upside
2022-10-04,4.0,2022-10-04,Upside
2022-10-04,5.0,2022-10-04,Outside
2022-10-11,1.0,2022-10-11,N/A
2022-10-11,2.0,2022-10-12,Downside
2022-10-11,3.0,2022-10-13,Upside
2022-10-11,4.0,2022-10-11,Downside
2022-10-11,5.0,2022-10-11,Outside
2022-10-18,1.0,2022-10-18,N/A
2022-10-18,2.0,2022-10-19,Upside
2022-10-18,3.0,2022-10-20,Outside
2022-10-18,4.0,2022-10-18,Outside
2022-10-18,5.0,2022-10-18,Upside
2022-10-25,1.0,2022-10-25,N/A
2022-10-25,2.0,2022-10-26,Upside
2022-10-25,3.0,2022-10-27,Outside
2022-10-25,4.0,2022-10-25,Upside
2022-10-25,5.0,2022-10-25,Undefined
2022-11-01,1.0,2022-11-01,N/A
2022-11-01,2.0,2022-11-02,Upside
2022-11-01,3.0,2022-11-03,Outside
2022-11-01,4.0,2022-11-01,Upside
2022-11-01,5.0,2022-11-01,Outside
2022-11-08,1.0,2022-11-08,N/A
2022-11-08,2.0,2022-11-09,Downside
2022-11-08,3.0,2022-11-10,Upside
2022-11-08,4.0,2022-11-08,Undefined
2022-11-08,5.0,2022-11-08,Outside
2022-11-15,1.0,2022-11-15,N/A
2022-11-15,2.0,2022-11-16,Downside
2022-11-15,3.0,2022-11-17,Downside
2022-11-15,4.0,2022-11-15,Downside
2022-11-15,5.0,2022-11-15,Outside
2022-11-22,1.0,2022-11-22,N/A
2022-11-22,2.0,2022-11-23,Downside
2022-11-22,3.0,2022-11-24,Upside
2022-11-22,4.0,2022-11-22,Downside
2022-11-22,5.0,2022-11-22,Undefined
2022-11-29,1.0,2022-11-29,N/A
2022-11-29,2.0,2022-11-30,Upside
2022-11-29,3.0,2022-12-01,Upside
2022-11-29,4.0,2022-11-29,Upside
2022-11-29,5.0,2022-11-29,Outside
2022-12-06,1.0,2022-12-06,N/A
2022-12-06,2.0,2022-12-07,Outside
2022-12-06,3.0,2022-12-08,Downside
2022-12-06,4.0,2022-12-06,Downside
2022-12-06,5.0,2022-12-06,Outside
2022-12-13,1.0,2022-12-13,N/A
2022-12-13,2.0,2022-12-14,Upside
2022-12-13,3.0,2022-12-15,Downside
2022-12-13,4.0,2022-12-13,Upside
2022-12-13,5.0,2022-12-13,Undefined
2022-12-20,1.0,2022-12-20,N/A
2022-12-20,2.0,2022-12-21,Upside
2022-12-20,3.0,2022-12-22,Downside
2022-12-20,4.0,2022-12-20,Upside
2022-12-20,5.0,2022-12-20,Outside
2022-12-27,1.0,2022-12-27,N/A
2022-12-27,2.0,2022-12-28,Downside
2022-12-27,3.0,2022-12-29,Upside
2022-12-27,4.0,2022-12-27,Outside
2022-12-27,5.0,2022-12-27,Outside
2023-01-03,1.0,2023-01-03,N/A
2023-01-03,2.0,2023-01-04,Downside
2023-01-03,3.0,2023-01-05,Upside
2023-01-03,4.0,2023-01-03,Downside
2023-01-03,5.0,2023-01-03,Outside
2023-01-10,1.0,2023-01-10,N/A
2023-01-10,2.0,2023-01-11,Upside
2023-01-10,3.0,2023-01-12,Upside
2023-01-10,4.0,2023-01-10,Upside
2023-01-10,5.0,2023-01-10,Outside
2023-01-17,1.0,2023-01-17,N/A
2023-01-17,2.0,2023-01-18,Outside
2023-01-17,3.0,2023-01-19,Upside
2023-01-17,4.0,2023-01-17,Upside
2023-01-17,5.0,2023-01-17,Outside
2023-01-24,1.0,2023-01-24,N/A
2023-01-24,2.0,2023-01-25,Outside
2023-01-24,3.0,2023-01-26,Upside
2023-01-24,4.0,2023-01-24,Outside
2023-01-24,5.0,2023-01-24,Undefined
2023-01-31,1.0,2023-01-31,N/A
2023-01-31,2.0,2023-02-01,Downside
2023-01-31,3.0,2023-02-02,Outside
2023-01-31,4.0,2023-01-31,Outside
2023-01-31,5.0,2023-01-31,Outside
2023-02-07,1.0,2023-02-07,N/A
2023-02-07,2.0,2023-02-08,Outside
2023-02-07,3.0,2023-02-09,Outside
2023-02-07,4.0,2023-02-07,Upside
2023-02-07,5.0,2023-02-07,Outside
2023-02-14,1.0,2023-02-14,N/A
2023-02-14,2.0,2023-02-15,Outside
2023-02-14,3.0,2023-02-16,Downside
2023-02-14,4.0,2023-02-14,Downside
2023-02-14,5.0,2023-02-14,Outside
2023-02-21,1.0,2023-02-21,N/A
2023-02-21,2.0,2023-02-22,Downside
2023-02-21,3.0,2023-02-23,Upside
2023-02-21,4.0,2023-02-21,Downside
2023-02-21,5.0,2023-02-21,Undefined
2023-02-28,1.0,2023-02-28,N/A
2023-02-28,2.0,2023-03-01,Upside
2023-02-28,3.0,2023-03-02,Outside
2023-02-28,4.0,2023-02-28,Upside
2023-02-28,5.0,2023-02-28,Outside
2023-03-07,1.0,2023-03-07,N/A
2023-03-07,2.0,2023-03-08,Downside
2023-03-07,3.0,2023-03-09,Outside
2023-03-07,4.0,2023-03-07,Downside
2023-03-07,5.0,2023-03-07,Outside
2023-03-14,1.0,2023-03-14,N/A
2023-03-14,2.0,2023-03-15,Downside
2023-03-14,3.0,2023-03-16,Outside
2023-03-14,4.0,2023-03-14,Downside
2023-03-14,5.0,2023-03-14,Undefined
2023-03-21,1.0,2023-03-21,N/A
2023-03-21,2.0,2023-03-22,Upside
2023-03-21,3.0,2023-03-23,Outside
2023-03-21,4.0,2023-03-21,Upside
2023-03-21,5.0,2023-03-21,Outside
2023-03-28,1.0,2023-03-28,N/A
2023-03-28,2.0,2023-03-29,Outside
2023-03-28,3.0,2023-03-30,Upside
2023-03-28,4.0,2023-03-28,Undefined
2023-03-28,5.0,2023-03-28,Upside
2023-04-04,1.0,2023-04-04,N/A
2023-04-04,2.0,2023-04-05,Downside
2023-04-04,3.0,2023-04-06,Inside
2023-04-04,4.0,2023-04-04,Downside
2023-04-04,5.0,2023-04-04,Downside
2023-04-11,1.0,2023-04-11,N/A
2023-04-11,2.0,2023-04-12,Upside
2023-04-11,3.0,2023-04-13,Downside
2023-04-11,4.0,2023-04-11,Upside
2023-04-11,5.0,2023-04-11,Undefined
2023-04-18,1.0,2023-04-18,N/A
2023-04-18,2.0,2023-04-19,Downside
2023-04-18,3.0,2023-04-20,Downside
2023-04-18,4.0,2023-04-18,Undefined
2023-04-18,5.0,2023-04-18,Outside
2023-04-25,1.0,2023-04-25,N/A
2023-04-25,2.0,2023-04-26,Downside
2023-04-25,3.0,2023-04-27,Outside
2023-04-25,4.0,2023-04-25,Downside
2023-04-25,5.0,2023-04-25,Undefined
2023-05-02,1.0,2023-05-02,N/A
2023-05-02,2.0,2023-05-03,Downside
2023-05-02,3.0,2023-05-04,Outside
2023-05-02,4.0,2023-05-02,Downside
2023-05-02,5.0,2023-05-02,Outside
2023-05-09,1.0,2023-05-09,N/A
2023-05-09,2.0,2023-05-10,Downside
2023-05-09,3.0,2023-05-11,Downside
2023-05-09,4.0,2023-05-09,Outside
2023-05-09,5.0,2023-05-09,Outside
2023-05-16,1.0,2023-05-16,N/A
2023-05-16,2.0,2023-05-17,Upside
2023-05-16,3.0,2023-05-18,Outside
2023-05-16,4.0,2023-05-16,Upside
2023-05-16,5.0,2023-05-16,Undefined
2023-05-23,1.0,2023-05-23,N/A
2023-05-23,2.0,2023-05-24,Outside
2023-05-23,3.0,2023-05-25,Downside
2023-05-23,4.0,2023-05-23,Upside
2023-05-23,5.0,2023-05-23,Outside
2023-05-30,1.0,2023-05-30,N/A
2023-05-30,2.0,2023-05-31,Inside
2023-05-30,3.0,2023-06-01,Upside
2023-05-30,4.0,2023-05-30,Outside
2023-05-30,5.0,2023-05-30,Upside
2023-06-06,1.0,2023-06-06,N/A
2023-06-06,2.0,2023-06-07,Upside
2023-06-06,3.0,2023-06-08,Downside
2023-06-06,4.0,2023-06-06,Outside
2023-06-06,5.0,2023-06-06,Outside
2023-06-13,1.0,2023-06-13,N/A
2023-06-13,2.0,2023-06-14,Downside
2023-06-13,3.0,2023-06-15,Upside
2023-06-13,4.0,2023-06-13,Upside
2023-06-13,5.0,2023-06-13,Outside
2023-06-20,1.0,2023-06-20,N/A
2023-06-20,2.0,2023-06-21,Outside
2023-06-20,3.0,2023-06-22,Downside
2023-06-20,4.0,2023-06-20,Downside
2023-06-20,5.0,2023-06-20,Undefined
2023-06-27,1.0,2023-06-27,N/A
2023-06-27,2.0,2023-06-28,Upside
2023-06-27,3.0,2023-06-29,Upside
2023-06-27,4.0,2023-06-27,Upside
2023-06-27,5.0,2023-06-27,Undefined
2023-07-04,1.0,2023-07-04,N/A
2023-07-04,2.0,2023-07-05,Upside
2023-07-04,3.0,2023-07-06,Outside
2023-07-04,4.0,2023-07-04,Upside
2023-07-04,5.0,2023-07-04,Outside
2023-07-11,1.0,2023-07-11,N/A
2023-07-11,2.0,2023-07-12,Upside
2023-07-11,3.0,2023-07-13,Outside
2023-07-11,4.0,2023-07-11,Upside
2023-07-11,5.0,2023-07-11,Undefined
2023-07-18,1.0,2023-07-18,N/A
2023-07-18,2.0,2023-07-19,Outside
2023-07-18,3.0,2023-07-20,Outside
2023-07-18,4.0,2023-07-18,Upside
2023-07-18,5.0,2023-07-18,Outside
2023-07-25,1.0,2023-07-25,N/A
2023-07-25,2.0,2023-07-26,Upside
2023-07-25,3.0,2023-07-27,Outside
2023-07-25,4.0,2023-07-25,Upside
2023-07-25,5.0,2023-07-25,Undefined
2023-08-01,1.0,2023-08-01,N/A
2023-08-01,2.0,2023-08-02,Downside
2023-08-01,3.0,2023-08-03,Upside
2023-08-01,4.0,2023-08-01,Outside
2023-08-01,5.0,2023-08-01,Upside
2023-08-08,1.0,2023-08-08,N/A
2023-08-08,2.0,2023-08-09,Upside
2023-08-08,3.0,2023-08-10,Downside
2023-08-08,4.0,2023-08-08,Upside
2023-08-08,5.0,2023-08-08,Undefined
2023-08-15,1.0,2023-08-15,N/A
2023-08-15,2.0,2023-08-16,Outside
2023-08-15,3.0,2023-08-17,Outside
2023-08-15,4.0,2023-08-15,Downside
2023-08-15,5.0,2023-08-15,Outside
2023-08-22,1.0,2023-08-22,N/A
2023-08-22,2.0,2023-08-23,Outside
2023-08-22,3.0,2023-08-24,Outside
2023-08-22,4.0,2023-08-22,Outside
2023-08-22,5.0,2023-08-22,Undefined
2023-08-29,1.0,2023-08-29,N/A
2023-08-29,2.0,2023-08-30,Outside
2023-08-29,3.0,2023-08-31,Upside
2023-08-29,4.0,2023-08-29,Upside
2023-08-29,5.0,2023-08-29,Outside
2023-09-05,1.0,2023-09-05,N/A
2023-09-05,2.0,2023-09-06,Upside
2023-09-05,3.0,2023-09-07,Outside
2023-09-05,4.0,2023-09-05,Upside
2023-09-05,5.0,2023-09-05,Undefined
2023-09-12,1.0,2023-09-12,N/A
2023-09-12,2.0,2023-09-13,Outside
2023-09-12,3.0,2023-09-14,Upside
2023-09-12,4.0,2023-09-12,Upside
2023-09-12,5.0,2023-09-12,Outside
2023-09-19,1.0,2023-09-19,N/A
2023-09-19,2.0,2023-09-20,Outside
2023-09-19,3.0,2023-09-21,Upside
2023-09-19,4.0,2023-09-19,Downside
2023-09-19,5.0,2023-09-19,Downside
2023-09-26,1.0,2023-09-26,N/A
2023-09-26,2.0,2023-09-27,Upside
2023-09-26,3.0,2023-09-28,Downside
2023-09-26,4.0,2023-09-26,Upside
2023-09-26,5.0,2023-09-26,Outside
2023-10-03,1.0,2023-10-03,N/A
2023-10-03,2.0,2023-10-04,Downside
2023-10-03,3.0,2023-10-05,Outside
2023-10-03,4.0,2023-10-03,Undefined
2023-10-03,5.0,2023-10-03,Downside
2023-10-10,1.0,2023-10-10,N/A
2023-10-10,2.0,2023-10-11,Downside
2023-10-10,3.0,2023-10-12,Outside
2023-10-10,4.0,2023-10-10,Outside
2023-10-10,5.0,2023-10-10,Undefined
2023-10-17,1.0,2023-10-17,N/A
2023-10-17,2.0,2023-10-18,Downside
2023-10-17,3.0,2023-10-19,Upside
2023-10-17,4.0,2023-10-17,Upside
2023-10-17,5.0,2023-10-17,Undefined
2023-10-24,1.0,2023-10-24,N/A
2023-10-24,2.0,2023-10-25,Outside
2023-10-24,3.0,2023-10-26,Upside
2023-10-24,4.0,2023-10-24,Downside
2023-10-24,5.0,2023-10-24,Outside
2023-10-31,1.0,2023-10-31,N/A
2023-10-31,2.0,2023-11-01,Downside
2023-10-31,3.0,2023-11-02,Upside
2023-10-31,4.0,2023-10-31,Downside
2023-10-31,5.0,2023-10-31,Undefined
2023-11-07,1.0,2023-11-07,N/A
2023-11-07,2.0,2023-11-08,Downside
2023-11-07,3.0,2023-11-09,Outside
2023-11-07,4.0,2023-11-07,Downside
2023-11-07,5.0,2023-11-07,Outside
2023-11-14,1.0,2023-11-14,N/A
2023-11-14,2.0,2023-11-15,Downside
2023-11-14,3.0,2023-11-16,Downside
2023-11-14,4.0,2023-11-14,Downside
2023-11-14,5.0,2023-11-14,Downside
2023-11-21,1.0,2023-11-21,N/A
2023-11-21,2.0,2023-11-22,Downside
2023-11-21,3.0,2023-11-23,Upside
2023-11-21,4.0,2023-11-21,Downside
2023-11-21,5.0,2023-11-21,Undefined
2023-11-28,1.0,2023-11-28,N/A
2023-11-28,2.0,2023-11-29,Outside
2023-11-28,3.0,2023-11-30,Undefined
2023-11-28,4.0,2023-11-28,Outside
2023-11-28,5.0,2023-11-28,Undefined
2023-12-05,1.0,2023-12-05,N/A
2023-12-05,2.0,2023-12-06,Downside
2023-12-05,3.0,2023-12-07,Outside
2023-12-05,4.0,2023-12-05,Downside
2023-12-05,5.0,2023-12-05,Outside
2023-12-12,1.0,2023-12-12,N/A
2023-12-12,2.0,2023-12-13,Upside
2023-12-12,3.0,2023-12-14,Upside
2023-12-12,4.0,2023-12-12,Outside
2023-12-12,5.0,2023-12-12,Upside
2023-12-19,1.0,2023-12-19,N/A
2023-12-19,2.0,2023-12-20,Outside
2023-12-19,3.0,2023-12-21,Upside
2023-12-19,4.0,2023-12-19,Upside
2023-12-19,5.0,2023-12-19,Outside
2023-12-26,1.0,2023-12-26,N/A
2023-12-26,2.0,2023-12-27,Downside
2023-12-26,3.0,2023-12-28,Downside
2023-12-26,4.0,2023-12-26,Downside
2023-12-26,5.0,2023-12-26,Downside
2024-01-02,1.0,2024-01-02,N/A
2024-01-02,2.0,2024-01-03,Upside
2024-01-02,3.0,2024-01-04,Downside
2024-01-02,4.0,2024-01-02,Outside
2024-01-02,5.0,2024-01-02,Undefined
2024-01-09,1.0,2024-01-09,N/A
2024-01-09,2.0,2024-01-10,Downside
2024-01-09,3.0,2024-01-11,Upside
2024-01-09,4.0,2024-01-09,Outside
2024-01-09,5.0,2024-01-09,Outside
2024-01-16,1.0,2024-01-16,N/A
2024-01-16,2.0,2024-01-17,Upside
2024-01-16,3.0,2024-01-18,Upside
2024-01-16,4.0,2024-01-16,Outside
2024-01-16,5.0,2024-01-16,Outside
2024-01-23,1.0,2024-01-23,N/A
2024-01-23,2.0,2024-01-24,Upside
2024-01-23,3.0,2024-01-25,Upside
2024-01-23,4.0,2024-01-23,Upside
2024-01-23,5.0,2024-01-23,Upside
2024-01-30,1.0,2024-01-30,N/A
2024-01-30,2.0,2024-01-31,Downside
2024-01-30,3.0,2024-02-01,Outside
2024-01-30,4.0,2024-01-30,Outside
2024-01-30,5.0,2024-01-30,Outside
2024-02-06,1.0,2024-02-06,N/A
2024-02-06,2.0,2024-02-07,Outside
2024-02-06,3.0,2024-02-08,Upside
2024-02-06,4.0,2024-02-06,Upside
2024-02-06,5.0,2024-02-06,Undefined
2024-02-13,1.0,2024-02-13,N/A
2024-02-13,2.0,2024-02-14,Outside
2024-02-13,3.0,2024-02-15,Upside
2024-02-13,4.0,2024-02-13,Outside
2024-02-13,5.0,2024-02-13,Undefined
2024-02-20,1.0,2024-02-20,N/A
2024-02-20,2.0,2024-02-21,Upside
2024-02-20,3.0,2024-02-22,Outside
2024-02-20,4.0,2024-02-20,Undefined
2024-02-20,5.0,2024-02-20,Outside
2024-02-27,1.0,2024-02-27,N/A
2024-02-27,2.0,2024-02-28,Upside
2024-02-27,3.0,2024-02-29,Outside
2024-02-27,4.0,2024-02-27,Upside
2024-02-27,5.0,2024-02-27,Undefined
2024-03-05,1.0,2024-03-05,N/A
2024-03-05,2.0,2024-03-06,Outside
2024-03-05,3.0,2024-03-07,Outside
2024-03-05,4.0,2024-03-05,Outside
2024-03-05,5.0,2024-03-05,Undefined
2024-03-12,1.0,2024-03-12,N/A
2024-03-12,2.0,2024-03-13,Upside
2024-03-12,3.0,2024-03-14,Upside
2024-03-12,4.0,2024-03-12,Upside
2024-03-12,5.0,2024-03-12,Upside
2024-03-19,1.0,2024-03-19,N/A
2024-03-19,2.0,2024-03-20,Downside
2024-03-19,3.0,2024-03-21,Downside
2024-03-19,4.0,2024-03-19,Undefined
2024-03-19,5.0,2024-03-19,Outside
2024-03-26,1.0,2024-03-26,N/A
2024-03-26,2.0,2024-03-27,Upside
2024-03-26,3.0,2024-03-28,Upside
2024-03-26,4.0,2024-03-26,Outside
2024-03-26,5.0,2024-03-26,Undefined
2024-04-02,1.0,2024-04-02,N/A
2024-04-02,2.0,2024-04-03,Downside
2024-04-02,3.0,2024-04-04,Undefined
2024-04-02,4.0,2024-04-02,Upside
2024-04-02,5.0,2024-04-02,Outside
2024-04-09,1.0,2024-04-09,N/A
2024-04-09,2.0,2024-04-10,Outside
2024-04-09,3.0,2024-04-11,Outside
2024-04-09,4.0,2024-04-09,Outside
2024-04-09,5.0,2024-04-09,Undefined
2024-04-16,1.0,2024-04-16,N/A
2024-04-16,2.0,2024-04-17,Downside
2024-04-16,3.0,2024-04-18,Upside
2024-04-16,4.0,2024-04-16,Downside
2024-04-16,5.0,2024-04-16,Outside
2024-04-23,1.0,2024-04-23,N/A
2024-04-23,2.0,2024-04-24,Downside
2024-04-23,3.0,2024-04-25,Outside
2024-04-23,4.0,2024-04-23,Upside
2024-04-23,5.0,2024-04-23,Undefined
2024-04-30,1.0,2024-04-30,N/A
2024-04-30,2.0,2024-05-01,Outside
2024-04-30,3.0,2024-05-02,Downside
2024-04-30,4.0,2024-04-30,Downside
2024-04-30,5.0,2024-04-30,Undefined
2024-05-07,1.0,2024-05-07,N/A
2024-05-07,2.0,2024-05-08,Upside
2024-05-07,3.0,2024-05-09,Outside
2024-05-07,4.0,2024-05-07,Upside
2024-05-07,5.0,2024-05-07,Upside
2024-05-14,1.0,2024-05-14,N/A
2024-05-14,2.0,2024-05-15,Outside
2024-05-14,3.0,2024-05-16,Upside
2024-05-14,4.0,2024-05-14,Outside
2024-05-14,5.0,2024-05-14,Upside
2024-05-21,1.0,2024-05-21,N/A
2024-05-21,2.0,2024-05-22,Outside
2024-05-21,3.0,2024-05-23,Outside
2024-05-21,4.0,2024-05-21,Downside
2024-05-21,5.0,2024-05-21,Undefined
2024-05-28,1.0,2024-05-28,N/A
2024-05-28,2.0,2024-05-29,Downside
2024-05-28,3.0,2024-05-30,Downside
2024-05-28,4.0,2024-05-28,Outside
2024-05-28,5.0,2024-05-28,Undefined
2024-06-04,1.0,2024-06-04,N/A
2024-06-04,2.0,2024-06-05,Upside
2024-06-04,3.0,2024-06-06,Upside
2024-06-04,4.0,2024-06-04,Upside
2024-06-04,5.0,2024-06-04,Undefined
2024-06-11,1.0,2024-06-11,N/A
2024-06-11,2.0,2024-06-12,Outside
2024-06-11,3.0,2024-06-13,Upside
2024-06-11,4.0,2024-06-11,Upside
2024-06-11,5.0,2024-06-11,Undefined
2024-06-18,1.0,2024-06-18,N/A
2024-06-18,2.0,2024-06-19,Upside
2024-06-18,3.0,2024-06-20,Upside
2024-06-18,4.0,2024-06-18,Upside
2024-06-18,5.0,2024-06-18,Undefined
2024-06-25,1.0,2024-06-25,N/A
2024-06-25,2.0,2024-06-26,Outside
2024-06-25,3.0,2024-06-27,Upside
2024-06-25,4.0,2024-06-25,Outside
2024-06-25,5.0,2024-06-25,Undefined
2024-07-02,1.0,2024-07-02,N/A
2024-07-02,2.0,2024-07-03,Outside
2024-07-02,3.0,2024-07-04,Upside
2024-07-02,4.0,2024-07-02,Outside
2024-07-02,5.0,2024-07-02,Downside
2024-07-09,1.0,2024-07-09,N/A
2024-07-09,2.0,2024-07-10,Outside
2024-07-09,3.0,2024-07-11,Outside
2024-07-09,4.0,2024-07-09,Outside
2024-07-09,5.0,2024-07-09,Outside
2024-07-16,1.0,2024-07-16,N/A
2024-07-16,2.0,2024-07-17,Upside
2024-07-16,3.0,2024-07-18,Downside
2024-07-16,4.0,2024-07-16,Outside
2024-07-16,5.0,2024-07-16,Outside
2024-07-23,1.0,2024-07-23,N/A
2024-07-23,2.0,2024-07-24,Outside
2024-07-23,3.0,2024-07-25,Upside
2024-07-23,4.0,2024-07-23,Downside
2024-07-23,5.0,2024-07-23,Undefined
2024-07-30,1.0,2024-07-30,N/A
2024-07-30,2.0,2024-07-31,Upside
2024-07-30,3.0,2024-08-01,Downside
2024-07-30,4.0,2024-07-30,Outside
2024-07-30,5.0,2024-07-30,Undefined
2024-08-06,1.0,2024-08-06,N/A
2024-08-06,2.0,2024-08-07,Upside
2024-08-06,3.0,2024-08-08,Upside
2024-08-06,4.0,2024-08-06,Upside
2024-08-06,5.0,2024-08-06,Undefined
2024-08-13,1.0,2024-08-13,N/A
2024-08-13,2.0,2024-08-14,Downside
2024-08-13,3.0,2024-08-15,Outside
2024-08-13,4.0,2024-08-13,Downside
2024-08-13,5.0,2024-08-13,Undefined
2024-08-20,1.0,2024-08-20,N/A
2024-08-20,2.0,2024-08-21,Outside
2024-08-20,3.0,2024-08-22,Upside
2024-08-20,4.0,2024-08-20,Outside
2024-08-20,5.0,2024-08-20,Undefined
2024-08-27,1.0,2024-08-27,N/A
2024-08-27,2.0,2024-08-28,Inside
2024-08-27,3.0,2024-08-29,Upside
2024-08-27,4.0,2024-08-27,Downside
2024-08-27,5.0,2024-08-27,Outside
2024-09-03,1.0,2024-09-03,N/A
2024-09-03,2.0,2024-09-04,Downside
2024-09-03,3.0,2024-09-05,Outside
2024-09-03,4.0,2024-09-03,Downside
2024-09-03,5.0,2024-09-03,Outside
2024-09-10,1.0,2024-09-10,N/A
2024-09-10,2.0,2024-09-11,Outside
2024-09-10,3.0,2024-09-12,Outside
2024-09-10,4.0,2024-09-10,Outside
2024-09-10,5.0,2024-09-10,Undefined
2024-09-17,1.0,2024-09-17,N/A
2024-09-17,2.0,2024-09-18,Upside
2024-09-17,3.0,2024-09-19,Outside
2024-09-17,4.0,2024-09-17,Upside
2024-09-17,5.0,2024-09-17,Undefined
2024-09-24,1.0,2024-09-24,N/A
2024-09-24,2.0,2024-09-25,Downside
2024-09-24,3.0,2024-09-26,Downside
2024-09-24,4.0,2024-09-24,Downside
2024-09-24,5.0,2024-09-24,Downside
2024-10-01,1.0,2024-10-01,N/A
2024-10-01,2.0,2024-10-02,Downside
2024-10-01,3.0,2024-10-03,Upside
2024-10-01,4.0,2024-10-01,Upside
2024-10-01,5.0,2024-10-01,Undefined
2024-10-08,1.0,2024-10-08,N/A
2024-10-08,2.0,2024-10-09,Outside
2024-10-08,3.0,2024-10-10,Upside
2024-10-08,4.0,2024-10-08,Downside
2024-10-08,5.0,2024-10-08,Outside
2024-10-15,1.0,2024-10-15,N/A
2024-10-15,2.0,2024-10-16,Outside
2024-10-15,3.0,2024-10-17,Outside
2024-10-15,4.0,2024-10-15,Downside
2024-10-15,5.0,2024-10-15,Undefined
2024-10-22,1.0,2024-10-22,N/A
2024-10-22,2.0,2024-10-23,Upside
2024-10-22,3.0,2024-10-24,Downside
2024-10-22,4.0,2024-10-22,Outside
2024-10-22,5.0,2024-10-22,Undefined
2024-10-29,1.0,2024-10-29,N/A
2024-10-29,2.0,2024-10-30,Upside
2024-10-29,3.0,2024-10-31,Upside
2024-10-29,4.0,2024-10-29,Upside
2024-10-29,5.0,2024-10-29,Outside
2024-11-05,1.0,2024-11-05,N/A
2024-11-05,2.0,2024-11-06,Upside
2024-11-05,3.0,2024-11-07,Upside
2024-11-05,4.0,2024-11-05,Undefined
2024-11-05,5.0,2024-11-05,Downside
2024-11-12,1.0,2024-11-12,N/A
2024-11-12,2.0,2024-11-13,Outside
2024-11-12,3.0,2024-11-14,Downside
2024-11-12,4.0,2024-11-12,Outside
2024-11-12,5.0,2024-11-12,Outside
2024-11-19,1.0,2024-11-19,N/A
2024-11-19,2.0,2024-11-20,Outside
2024-11-19,3.0,2024-11-21,Outside
2024-11-19,4.0,2024-11-19,Upside
2024-11-19,5.0,2024-11-19,Undefined
2024-11-26,1.0,2024-11-26,N/A
2024-11-26,2.0,2024-11-27,Downside
2024-11-26,3.0,2024-11-28,Outside
2024-11-26,4.0,2024-11-26,Downside
2024-11-26,5.0,2024-11-26,Undefined
2024-12-03,1.0,2024-12-03,N/A
2024-12-03,2.0,2024-12-04,Downside
2024-12-03,3.0,2024-12-05,Downside
2024-12-03,4.0,2024-12-03,Outside
2024-12-03,5.0,2024-12-03,Undefined
2024-12-10,1.0,2024-12-10,N/A
2024-12-10,2.0,2024-12-11,Upside
2024-12-10,3.0,2024-12-12,Outside
2024-12-10,4.0,2024-12-10,Upside
2024-12-10,5.0,2024-12-10,Undefined
2024-12-17,1.0,2024-12-17,N/A
2024-12-17,2.0,2024-12-18,Outside
